,ESN_test,ESN_pred,DSN_test,DSN_pred,HSN_test,HSN_pred,ARIMA_test,ARIMA_pred,LSTM_test,LSTM_pred,GRU_test,GRU_pred
0,0.006827074631208241,0.0008496995565094792,0.006827074631208241,0.0008185311688649825,0.006827074631208241,0.0009670841399619609,-0.003316752625993402,-0.0020647648496868653,0.008024279525377764,-0.0036805402,0.008024279525377764,0.011453886
1,0.00436434863928703,0.0008539665564992971,0.00436434863928703,0.0008285149753578757,0.00436434863928703,0.0009635948885540651,0.010632284067870756,-0.0005727125881663745,0.006827074631208241,-0.00045240484,0.006827074631208241,0.0010867212
2,-0.015604998068890374,0.0008581983919177142,-0.015604998068890374,0.0008384042969052715,-0.015604998068890374,0.0009601201473402076,0.019811034225170943,0.00019401948645789775,0.00436434863928703,-0.0075681247,0.00436434863928703,0.0030163415
3,-0.00789477784700754,0.0008623952074462512,-0.00789477784700754,0.0008481993305822215,-0.00789477784700754,0.0009566600037738328,-0.009007801935076998,-0.0010188648927666533,-0.015604998068890374,0.0040270686,-0.015604998068890374,0.0018115481
4,-0.00380511667652339,0.0008665571474200205,-0.00380511667652339,0.0008579002768655559,-0.00380511667652339,0.0009532145444562622,0.0028236641660965844,-0.00039430464171182446,-0.00789477784700754,-0.005208169,-0.00789477784700754,0.0036058556
5,0.021157000715851026,0.0008706843558268686,0.021157000715851026,0.0008675073395953681,0.021157000715851026,0.0009497838551320452,0.008703030788464794,-0.00022431629110932326,-0.00380511667652339,-0.010691211,-0.00380511667652339,-0.0015814006
6,-0.011260828908118192,0.0008747769763065343,-0.011260828908118192,0.0008770207259363322,-0.011260828908118192,0.0009463680206843448,0.0027913486372703744,-0.000768381235978253,0.021157000715851026,-0.0032453313,0.021157000715851026,-0.0023681642
7,-0.006917023626173524,0.0008788351521498327,-0.006917023626173524,0.0008864406463388126,-0.006917023626173524,0.0009429671251303493,-0.015449745509194202,-0.00037344288193879265,-0.011260828908118192,-0.0068733627,-0.011260828908118192,-0.0038021766
8,0.004616661126401134,0.0008828590262978522,0.004616661126401134,0.0008957673144998149,0.004616661126401134,0.0009395812516167142,0.014892098763946926,-0.0004014536223657803,-0.006917023626173524,0.006319385,-0.006917023626173524,0.0054949545
9,0.006231571493843013,0.0008868487413411797,0.006231571493843013,0.000905000947323731,0.006231571493843013,0.0009362104824150342,0.0034802011878491967,-0.0006215788390957557,0.004616661126401134,-0.003982153,0.004616661126401134,0.011534389
10,0.003427175937116722,0.0007865450920510189,0.003427175937116722,0.0007722618267868508,0.003427175937116722,0.0009575783606714206,-0.0052947037444530665,0.00015250911286118773,0.006231571493843013,-0.003982153,0.006231571493843013,0.011534389
11,0.0024408115608087755,0.0007911020894635475,0.0024408115608087755,0.0007828019955451089,0.0024408115608087755,0.0009539020218900102,-0.021606432554863275,-0.0011033070489152408,0.003427175937116722,-0.003982153,0.003427175937116722,0.011534389
12,0.020748633358101287,0.0007956229021556398,0.020748633358101287,0.0007932467153312602,0.020748633358101287,0.0009502407283161793,-0.03871263382489065,-0.0013058447594818524,0.0024408115608087755,-0.003982153,0.0024408115608087755,0.011534389
13,-0.010561788051108856,0.0008001076770818666,-0.010561788051108856,0.0008035961622643824,-0.010561788051108856,0.0009465945784191045,0.003407158321614645,0.0009732538197153948,0.020748633358101287,-0.003982153,0.020748633358101287,0.011534389
14,-0.006617730551305101,0.0008045565608578916,-0.006617730551305101,0.0008138505160767654,-0.006617730551305101,0.0009429636697904242,-0.011302916287787568,-0.001233277822959814,-0.010561788051108856,-0.003982153,-0.010561788051108856,0.011534389
15,0.015107969777790053,0.0008089696997594669,0.015107969777790053,0.0008240099600769696,0.015107969777790053,0.0009393480991391849,0.01159864303842717,-0.00037216555336554657,-0.006617730551305101,-0.003982153,-0.006617730551305101,0.011534389
16,-0.005598670946685758,0.0008133472397214419,-0.005598670946685758,0.0008340746811125734,-0.005598670946685758,0.0009357479622868161,-0.0025164693910459945,0.00012310566191014137,0.015107969777790053,-0.003982153,0.015107969777790053,0.011534389
