,ESN_test,ESN_pred,DSN_test,DSN_pred,HSN_test,HSN_pred,ARIMA_test,ARIMA_pred,LSTM_test,LSTM_pred,GRU_test,GRU_pred
0,0.004657670273980674,0.0013230691936248898,0.004657670273980674,0.002367311001904827,0.004657670273980674,0.0010023405289822011,-0.009414998934601737,-0.0046387138037009695,0.0147361186749011,-0.0042852964,0.0147361186749011,0.0079891365
1,0.004019173751707683,0.001317097869113618,0.004019173751707683,0.002343485674927098,0.004019173751707683,0.0009949335192083362,0.005390848634876377,-0.0038391348785019276,0.004657670273980674,0.009713741,0.004657670273980674,0.0033487082
2,-0.017429635135283394,0.0013111502793610864,-0.017429635135283394,0.002319730621157954,-0.017429635135283394,0.0009875610892448705,0.0,0.0006447789143155819,0.004019173751707683,0.0026656967,0.004019173751707683,0.002921613
3,-0.01263839887172269,0.0013052262889144484,-0.01263839887172269,0.002296045530950391,-0.01263839887172269,0.0009802234515064185,0.0026845653706693007,-0.0049376004234564655,-0.017429635135283394,0.00195471,-0.017429635135283394,0.0073262565
4,-0.0070198118514626096,0.0012993257630271472,-0.0070198118514626096,0.0022724300963305206,-0.0070198118514626096,0.0009729208168830557,0.009339627596132605,-0.00029814297569622297,-0.01263839887172269,-0.00012975559,-0.01263839887172269,0.0022544768
5,0.008608374536600127,0.0012934485676566862,0.008608374536600127,0.0022488840109920597,0.008608374536600127,0.0009656533947314785,0.0013271402080623496,-0.0037590737580699856,-0.0070198118514626096,-0.002180878,-0.0070198118514626096,-0.0002672437
6,0.010735815144594874,0.001287594569462371,0.010735815144594874,0.0022254069702907354,0.010735815144594874,0.0009584213928662151,-0.013351333174864255,-0.0013346163433001056,0.008608374536600127,-0.0025939662,0.008608374536600127,-0.0069325613
7,0.006573822390496975,0.0012817636358030521,0.006573822390496975,0.002201998671238696,0.006573822390496975,0.0009512250175509154,0.0,-0.0029954889715454332,0.010735815144594874,0.0019876026,0.010735815144594874,-0.010577317
8,0.0065308893303837046,0.0012759556347348414,0.0065308893303837046,0.0021786588124988113,0.0065308893303837046,0.0009440644734897109,-0.006743113884890128,-0.0018897343473896074,0.006573822390496975,0.006256543,0.006573822390496975,-4.810095e-05
9,0.0015487071393440743,0.0012701704350088273,0.0015487071393440743,0.002155387094379,0.0015487071393440743,0.0009369399638186171,-0.013624188939543647,-0.0026305675355087453,0.0065308893303837046,0.004661631,0.0065308893303837046,0.00844878
10,-0.0021688621979794043,0.0012646332081923486,-0.0021688621979794043,0.0022419362171277922,-0.0021688621979794043,0.0009522540270494762,0.009556386720218413,-0.002106539192577868,0.0015487071393440743,0.004661631,0.0015487071393440743,0.00844878
11,0.0018593125901835705,0.0012589374830109948,0.0018593125901835705,0.002219031936199727,0.0018593125901835705,0.0009458571864417746,0.012154099650683037,-0.00176426250412861,-0.0021688621979794043,0.004661631,-0.0021688621979794043,0.00844878
12,-0.0009292241647402832,0.0012532638422647377,-0.0009292241647402832,0.002196191847767724,-0.0009292241647402832,0.0009394970979397135,-0.012154099650683037,-0.003016846234624396,0.0018593125901835705,0.004661631,0.0018593125901835705,0.00844878
13,0.00894653507046872,0.0012476121592315162,0.00894653507046872,0.0021734156763348242,0.00894653507046872,0.0009331739292349967,0.010810916104215362,-0.0017382074723473792,-0.0009292241647402832,0.004661631,-0.0009292241647402832,0.00844878
14,-0.01360565205577835,0.0012419823078664704,-0.01360565205577835,0.00215070314795744,-0.01360565205577835,0.0009268878464091508,-0.008097210232619112,-0.0027080301727797473,0.00894653507046872,0.004661631,0.00894653507046872,0.00844878
15,0.0009335616050671902,0.001236374162799547,0.0009335616050671902,0.0021280539902390453,0.0009335616050671902,0.0009206390139265511,-0.0027137058715962503,-0.0020816170423812595,-0.01360565205577835,0.004661631,-0.01360565205577835,0.00844878
16,-0.008433596761614037,0.0012307875993331024,-0.008433596761614037,0.0021054679323238654,-0.008433596761614037,0.0009144275946275052,-0.006816658979098111,-0.002462775481154023,0.0009335616050671902,0.004661631,0.0009335616050671902,0.00844878
17,-0.010088357944340931,0.0012252224934394995,-0.010088357944340931,0.0020829447048905402,-0.010088357944340931,0.0009082537497214261,0.0013670542115331585,-0.00226193925435658,-0.008433596761614037,0.004661631,-0.008433596761614037,0.00844878
18,0.015718651203733724,0.0012196787217586833,0.015718651203733724,0.0020604840401457734,0.015718651203733724,0.0009021176387800534,-0.00410678195265346,-0.0023719639655744367,-0.010088357944340931,0.004661631,-0.010088357944340931,0.00844878
19,0.022819368208690793,0.0012141561615957607,0.022819368208690793,0.002038085671817944,0.022819368208690793,0.0008960194197307478,0.016326893287428756,-0.0023290342146359807,0.015718651203733724,0.004661631,0.015718651203733724,0.00844878
20,-0.0024420036555516944,0.0012550839747566133,-0.0024420036555516944,0.0021421381347056325,-0.0024420036555516944,0.0009338288362082624,-0.006770506567210344,-0.003239935412131055,0.022819368208690793,0.004661631,0.022819368208690793,0.00844878
21,0.002746835238464307,0.0012496350222358631,0.002746835238464307,0.002119971896948364,0.002746835238464307,0.0009282983955927694,0.009465925988882518,-0.0009510714545425754,-0.0024420036555516944,0.004661631,-0.0024420036555516944,0.00844878
22,-0.0051948168771041026,0.00124420660477407,-0.0051948168771041026,0.00209786539638149,-0.0051948168771041026,0.000922805494010973,-0.031444832707657966,-0.003376463760948438,0.002746835238464307,0.004661631,0.002746835238464307,0.00844878
23,-0.010780945325722602,0.001238798604010666,-0.010780945325722602,0.0020758183832206827,-0.010780945325722602,0.0009173502610128352,-0.0027816429618767735,-0.001471426743079212,-0.0051948168771041026,0.004661631,-0.0051948168771041026,0.00844878
