,ESN_test,ESN_pred,DSN_test,DSN_pred,HSN_test,HSN_pred,ARIMA_test,ARIMA_pred,LSTM_test,LSTM_pred,GRU_test,GRU_pred
0,0.001503194570912747,0.00012162606911157194,0.001503194570912747,-0.00014891782975778682,0.001503194570912747,0.0032017785034738934,0.009246871535924406,0.0006369111681991855,0.01990342214639984,0.011514958,0.01990342214639984,0.004102271
1,0.0014259449299727223,0.00013781029475894873,0.0014259449299727223,-0.00012366679606396527,0.0014259449299727223,0.0031919889432936686,-0.007559249837605364,0.0006086950484124418,0.001503194570912747,0.00054156035,0.001503194570912747,0.0016653263
2,-0.016255603096975157,0.00015385549043575185,-0.016255603096975157,-9.869656337914466e-05,-0.016255603096975157,0.0031823101086596965,-0.0014342968077931673,0.0006084911235688245,0.0014259449299727223,0.0021908693,0.0014259449299727223,0.0015858132
3,0.010765835596568962,0.0001697625603677514,0.010765835596568962,-7.400496310912703e-05,0.010765835596568962,0.0031727430523808137,0.003034903695153801,0.0006063673814146466,-0.016255603096975157,0.0030728485,-0.016255603096975157,-0.005854144
4,0.009456690108298638,0.00018553240567974313,0.009456690108298638,-4.9589829782735256e-05,0.009456690108298638,0.003163288812428236,-0.003119338195141097,0.0006043752140447157,0.010765835596568962,-0.0030877497,0.010765835596568962,0.0039742505
5,0.010329672348987629,0.00020116592435906542,0.010329672348987629,-2.544900136877904e-05,0.010329672348987629,0.003153948411844132,0.00538948672967976,0.0006023740291897594,0.009456690108298638,0.00952351,0.009456690108298638,0.0073897876
6,-0.008985987464825484,0.00021666401122008496,-0.008985987464825484,-1.5803195860440386e-06,-0.008985987464825484,0.0031447228586518675,0.0003358804297262097,0.0006003734623486318,0.010329672348987629,-0.0019033132,0.010329672348987629,0.0027851881
7,-0.006361106575679898,0.0002320275578696758,-0.006361106575679898,2.2018369793690086e-05,-0.006361106575679898,0.0031356131457678064,-0.009278069255151955,0.0005983728531518927,-0.008985987464825484,-0.013828825,-0.008985987464825484,0.0070331446
8,0.004643855248382067,0.0002472574526736492,0.004643855248382067,4.534921664955808e-05,0.004643855248382067,0.003126620250915084,0.013634279545155614,0.0005963722468579978,-0.006361106575679898,0.0035824254,-0.006361106575679898,0.0134040285
9,0.0002988643178252204,0.0002623545807241423,0.0002988643178252204,6.841436622242363e-05,0.0002988643178252204,0.0031177451365386397,-0.009153189823121188,0.0005943716403651562,0.004643855248382067,-0.004298304,0.004643855248382067,-0.0047549615
10,-0.0066709388038814765,0.00022042987264519304,-0.0066709388038814765,-4.833285301034226e-05,-0.0066709388038814765,0.005445902822607984,-0.001097278016827019,-0.0001351768458454708,0.0002988643178252204,-0.004298304,0.0002988643178252204,-0.0047549615
11,0.005998368438880242,0.00023567975567389957,0.005998368438880242,-2.4536445752657574e-05,0.005998368438880242,0.005436991720518876,0.0016876216983190417,0.0023136485886650062,-0.0066709388038814765,-0.004298304,-0.0066709388038814765,-0.0047549615
