,ESN,DESN,HESN,ARIMA,LSTM,GRU
0,107.85900688171387,101.53831815719604,96.75543403625488,46.78175497055054,151.91424107551575,114.68701386451721
1,3868889.0,7532381.0,4044596.0,70640042.0,59869729.0,55847116.0
