,XRX,GS,SPGI,MTB,V,CTAS,ESRX,APH,BBT,RHI
0,0.009781678350221626,0.009712170960973099,0.007461280681737596,0.008473706801617372,0.007129179155760782,0.007511300062474454,0.011079286763800666,0.006504039600250203,0.007508585212386986,0.009853378925556726
1,0.010310528590971087,0.009748661115939566,0.007946954958152844,0.008775695359117945,0.007192200924283824,0.5153040605862687,2.9558104575918938,0.006697009121698564,0.008268152079005246,0.01081726511568366
2,0.010159992236827623,0.00958500694553149,0.007417279019236561,0.008364557929871478,0.007204261943902086,0.007452449981682668,1.029114326030927,0.006479953189025051,0.007419799968478963,0.010375403996337927
3,0.008900445506195908,0.009146729852107271,0.006482672776994496,0.008255503393950411,0.005836130036479322,0.007223006664832222,0.009873852829459738,0.005973540622338125,0.007742720065832259,0.009567870637851921
4,0.014611684021882166,0.010811069976175149,0.008840490288015949,0.009692135317362228,0.010227163785717266,0.008281492325421852,0.014225076187219922,0.01120972113551248,0.009423376335034487,0.009920518877852245
5,0.011566738606631065,0.013144588906105965,0.008891930423308513,0.00854515798398515,0.009945841051020745,0.008584543220174072,0.014609029532164895,0.010115497616112154,0.007673130527259763,0.013651142394764521
