,XRX,GS,SPGI,MTB,V,CTAS,ESRX,APH,BBT,RHI
0,0.009666226450333545,0.009490599287686103,0.020756085281321827,0.008544340731244278,0.006575844953906781,0.007400083838058352,0.011137675122994743,0.006592016126433084,0.007278188677073186,0.009689598131653352
1,0.009709712925731995,0.00948835432314335,0.09574514607835712,0.010467474165656162,0.13625339155771624,0.0074665292318400476,0.011140041292252526,0.006546971768961033,0.007346500131108222,0.015980902230503656
2,0.009708192663144639,0.009514999843168245,0.31296086635075343,0.008608812806081145,0.044270963836717844,0.007518937728825116,0.011144635643721779,0.006799996659839749,0.009115639943102645,0.010848322484007947
3,0.008881917431687984,0.009259582366381783,0.0065597394982920615,0.008249081237787897,0.005837367682802058,0.00790173750590759,0.009943176268680319,0.006040118057244104,0.007893644450453473,0.009858085154288869
4,0.009744305596930923,0.010249082543750381,0.008859370216052624,0.008616885043336346,0.008251524959818712,0.007583785262757534,0.013004183147124745,0.006804957742421093,0.007343372688133295,0.013532778818337957
5,0.010110340253123296,0.010006880263369999,0.009095780078953017,0.008998005476685316,0.007719881750631037,0.007439280311861219,0.013219230270142247,0.006465419727492334,0.00868611773463966,0.009640005434542591
