,ESN,DESN,HESN,ARIMA,LSTM,GRU
0,0.9357650279998779,2.271256923675537,1.8135030269622803,7.789315938949585,9.881909847259521,9.166253089904785
1,2343988.0,6403045.0,2922205.0,13493857.0,14027565.0,9389381.0
