,XRX,GS,SPGI,MTB,V,CTAS,ESRX,APH,BBT,RHI
0,0.00021565450693787654,0.0001617355000124525,0.00011621107217788475,0.0001346097913714802,0.0001031796222324216,0.00011201873070886735,0.0002562882301402438,7.428683232335888e-05,0.00010796624228566606,0.0001956675343477351
1,0.00021804148337805005,0.0001617745717095351,0.00011909263828364152,0.00017020554427301545,0.009869291127466857,0.00011269674022925028,0.0002561632720030344,7.568690047724174e-05,0.00011336249915767941,0.0005467411906578979
2,0.00021598289496413658,0.00016153934512176703,0.00012124302889161502,0.0001581966690025837,0.0022262651327787024,0.00011729610428323485,0.00025699967406193853,7.433598014828855e-05,0.00013077284773032428,0.00022424642999090808
3,0.00016569489688567722,0.00015125595097463033,7.403967601793685e-05,0.00012505366789857656,6.469602541900045e-05,0.00014405486796424617,0.00023442203118527924,6.0101449224159715e-05,0.00011919555732969926,0.0001957246501976207
4,0.00023063111417267549,0.00018158373222279425,0.00017474501573225886,0.0001545079558948531,0.0002585512621299648,0.00012283478570941755,0.0002654308435313661,7.2900503522443e-05,0.00011446446637502223,0.0002114706093669833
5,0.00023699030851370652,0.0002200895082465102,0.00017123265813377516,0.00014149268725340382,0.00011688336821099944,0.00010976106640605478,0.00026078863261078464,7.909962458733809e-05,0.00012086350282896595,0.00041774480099989895
